"date","date_published","spatial_unit","cases","cases_lst","cases_residents","cases_nonresidents","cases_new","cases_lst_new","cases_residents_new","cases_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_age_mean","active","active_change","recovered","recovered_new","tests","tests_lst","tests_residents","tests_nonresidents","tests_new","tests_lst_new","tests_residents_new","tests_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tested_persons","tested_persons_residents","tested_persons_nonresidents","tested_persons_new","tested_persons_residents_new","tested_persons_nonresidents_new","tested_persons_residents_prop","tested_persons_nonresidents_prop","tested_persons_sex_f_prop","tested_persons_sex_m_prop","tested_persons_sex_x_prop","tested_persons_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f","deaths_sex_m","deaths_sex_x","deaths_sex_u","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_normal","hospital_intensive","hospital_total_transfer","hospital_normal_transfer","hospital_intensive_transfer","hospital_total_change","hospital_normal_change","hospital_intensive_change","hospital_total_transfer_change","hospital_normal_transfer_change","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number","reproduction_number_low","reproduction_number_high","state","flags"
2020-03-26,2020-05-06T20:15:00.000+02:00,,1714,,,,263,,,,,,0.46,0.54,,,46.0,1701,263,5,1,13926,,,,5485,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,80.0,,53.0,,140,120,20,6,0,6,-2,-8,6,-1,0,-1,,,,16,40,,14,5,,,,,,,"local",""
2020-03-27,2020-05-06T20:15:00.000+02:00,,1910,,,,196,,,,,,,,,,,1878,177,19,14,15164,,,,1238,,,,,,,,,,,,,,,,,,,,,,13,5,,,,,,,,,,,,,,,,,148,128,20,6,0,6,8,8,0,0,0,0,,,,18,,,13,5,,,,,,,"local",""
2020-03-28,2020-05-06T20:15:00.000+02:00,,2037,,,,127,,,,,,,,,,,1979,101,44,25,16136,,,,972,,,,,,,,,,,,,,,,,,,,,,14,1,,,,,,,,,,,,,,,,,175,152,23,6,0,6,27,24,3,0,0,0,,,,19,,,9,5,,,,,,,"local",""
2020-03-29,2020-05-06T20:15:00.000+02:00,,2081,,1733,255,44,,,,0.87173,0.12827,,,,,,1996,17,64,20,16457,,,,321,,,,,,,,,,,,,,,,,,,,,,21,7,,,,,,,,,,,,,,,,,181,160,21,6,0,6,6,8,-2,0,0,0,,,,19,80,,13,5,,,,,,,"local","1"
2020-03-30,2020-05-06T20:15:00.000+02:00,,2252,,1883,295,171,,150,40,0.86455,0.13545,,,,,,2166,170,64,0,17670,,,,1213,,,,,,,,,,,,,,,,,,,,,,22,1,,,,,,,,,,,,,,,,,180,156,24,6,0,6,-1,-4,3,0,0,0,,,,19,,,4,7,,,,,,,"local","1,2"
2020-03-31,2020-05-06T20:15:00.000+02:00,,2364,,1992,327,112,,109,32,0.85899,0.14101,,,,,,2246,80,96,32,18784,,,,1114,,,,,,,,,,,,,,,,,,,,,,22,0,,,,,,,,,,,,,,,,,189,163,26,6,0,6,9,7,2,0,0,0,,,,20,,,21,9,,,,,,,"local","1,2"
2020-04-01,2020-05-06T20:15:00.000+02:00,,2555,,2099,388,191,,107,61,0.84399,0.15601,,,,,,2331,85,198,102,20194,,,,1410,,,,,,,,,,,,,,,,,,,,,,26,4,,,,,,,,,,,,,,,,,193,166,27,6,0,6,4,3,1,0,0,0,,,,20,,,26,10,,,,,,,"local","1,2"
2020-04-02,2020-05-06T20:15:00.000+02:00,,2684,,2201,411,129,,102,23,0.84265,0.15735,0.49,0.51,,,46.0,2314,-17,342,144,21618,,17925,3538,1424,,,,0.835158,0.164842,,,,,,,,,,,,,,,,,28,2,1,,,,,,,,,,,,,86.0,,,214,184,30,10,0,10,21,18,3,4,0,4,,,,19,174,,31,10,,,,,,,"local","1,2,5"
2020-04-03,2020-05-06T20:15:00.000+02:00,,2801,,2291,438,117,,90,27,0.8395,0.1605,0.49,0.51,,,46.0,2297,-17,476,134,22961,,18966,3827,1343,,1041,289,0.832098,0.167902,,,,,,,,,,,,,,,,,28,0,1,0,,,,,,,,,,,,86.0,,,218,183,35,10,0,10,4,-1,5,0,0,0,,,,18,190,16,32,12,,,,,,,"local","1,5,6"
2020-04-04,2020-05-06T20:15:00.000+02:00,,2872,,2351,453,71,,60,15,0.83845,0.16155,0.49,0.51,,,46.0,2205,-92,638,162,23835,,19689,3998,874,,723,171,0.831215,0.168785,,,,,,,,,,,,,,,,,30,2,1,0,,,,,,,,,,,,86.0,,,223,190,33,10,0,10,5,7,-2,0,0,0,,,,17,241,51,44,13,,,,,,,"local","1,2,5,6"
2020-04-05,2020-05-06T20:15:00.000+02:00,,2911,,2384,459,39,,33,6,0.83855,0.16145,0.49,0.51,,,46.0,2118,-87,758,120,24455,,20112,4179,620,,423,181,0.827961,0.172039,,,,,,,,,,,,,,,,,35,5,1,0,,,,,,,,,,,,86.0,,,210,177,33,10,0,10,-13,-13,0,0,0,0,,,,16,253,12,15,14,,,,,,,"local","1,5,6"
2020-04-06,2020-05-06T20:15:00.000+02:00,,2988,,2478,492,77,,94,33,0.83434,0.16566,0.4973,0.5027,,,46.0,2176,58,774,16,25483,,21209,4493,1028,,1097,314,0.825189,0.174811,,,,,,,,,,,,,,,,,38,3,1,0,,,,,,,,,,,,86.0,,,211,180,31,10,0,10,1,3,-2,0,0,0,,,,15,310,57,43,13,,,,,,,"local","1,2,5,6"
2020-04-07,2020-05-06T20:15:00.000+02:00,,3075,,2524,510,87,,46,18,0.83191,0.16809,0.496,0.504,,,46.0,2038,-138,994,220,26613,,21892,4681,1130,,683,188,0.823844,0.176156,,,,,,,,,,,,,,,,,43,5,1,0,,,,,,,,,,,,86.0,,,210,179,31,10,0,10,-1,-1,0,0,0,0,,,,15,354,44,40,13,,,,,,,"local","1,2,5,6"
2020-04-08,2020-05-06T20:15:00.000+02:00,,3155,,2594,521,80,,70,11,0.83274,0.16726,0.496,0.504,,,46.0,1931,-107,1178,184,27624,,22650,4871,1011,,758,190,0.823008,0.176992,,,,,,,,,,,,,,,,,46,3,1,0,,,,,,,,,,,84.0,87.0,,,222,189,33,10,0,10,12,10,2,0,0,0,,,,14,374,20,28,13,,,,,,,"local","1,2,5,6"
2020-04-09,2020-05-06T20:15:00.000+02:00,,3226,,2644,579,71,,50,58,0.82035,0.17965,0.495,0.505,,,46.0,1844,-87,1335,157,28498,,23211,5062,874,,561,191,0.82096,0.17904,,,,,,,,,,,,,,,,,47,1,1,0,,,,,,,,,,,,87.0,,,214,185,29,10,0,10,-8,-4,-4,0,0,0,,,,12,412,38,22,13,,,,,,,"local","1,2,5,6"
2020-04-10,2020-05-06T20:15:00.000+02:00,,3274,,2679,591,48,,35,12,0.81927,0.18073,0.495,0.505,,,46.0,1657,-187,1565,230,29186,,23724,5241,688,,513,179,0.819057,0.180943,,,,,,,,,,,,,,,,,52,5,1,0,,,,,,,,,,,,87.0,,,214,186,28,10,0,10,0,1,-1,0,0,0,,,,12,444,32,43,13,,,,,,,"local","1,2,5,6"
2020-04-11,2020-05-06T20:15:00.000+02:00,,3286,,2685,596,12,,6,5,0.81835,0.18165,0.495,0.505,,,46.0,1484,-173,1746,181,29521,,23873,5292,335,,149,51,0.81855,0.18145,,,,,,,,,,,,,,,,,56,4,1,0,,,,,,,,,,,,85.0,,,202,172,30,10,0,10,-12,-14,2,0,0,0,,,,12,465,21,35,12,,,,,,,"local","1,2,5,6"
2020-04-12,2020-05-06T20:15:00.000+02:00,,3305,,2694,598,19,,9,2,0.81835,0.18165,0.495,0.505,,,46.0,1380,-104,1865,119,29737,,24000,5315,216,,127,23,0.818694,0.181306,,,,,,,,,,,,,,,,,60,4,1,0,,,,,,,,,,,,85.0,,,214,183,31,10,0,9,12,11,1,0,0,-1,,,,12,467,2,7,11,,,,,,,"local","1,2,5,6"
2020-04-13,2020-05-06T20:15:00.000+02:00,,3308,,2707,600,3,,13,2,0.81857,0.18143,0.495,0.505,,,46.0,1343,-37,1902,37,29795,,24177,5346,58,,177,31,0.818921,0.181079,,,,,,,,,,,,,,,,,63,3,1,0,,,,,,,,,,,,85.0,,,194,161,33,9,0,9,-20,-22,2,-1,0,0,,,,10,486,19,17,11,,,,,,,"local","1,2,5,6"
2020-04-14,2020-05-06T20:15:00.000+02:00,,3383,,2760,613,75,,53,13,0.81826,0.18174,0.495,0.505,,,46.0,1248,-95,2067,165,31237,,25060,5663,1442,,883,317,0.815676,0.184324,,,,,,,,,,,,,,,,,68,5,1,0,,,,,,,,,,,,84.0,,,197,163,34,9,0,9,3,2,1,0,0,0,,,,9,526,40,21,12,,,,,,,"local","1,2,5,6"
2020-04-15,2020-05-06T20:15:00.000+02:00,,3433,,2830,614,50,,70,1,0.82172,0.17828,0.494,0.506,,,46.0,1183,-65,2182,115,32080,,25797,5863,843,,737,200,0.814814,0.185186,,,,,,,,,,,,,,,,,68,0,1,0,0.65,,,,,,0.43,0.57,,,83.0,85.0,53.0,96.0,179,144,35,9,0,9,-18,-19,1,0,0,0,,,,9,552,26,38,13,,,,,,,"local","1,2,5,6"
2020-04-16,2020-05-06T20:15:00.000+02:00,,3477,,2858,622,44,,28,8,0.82126,0.17874,0.495,0.505,,,46.0,1044,-139,2365,183,32967,,26395,5999,887,,598,136,0.814811,0.185189,,,,,,,,,,,,,,,,,68,0,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,189,157,32,9,0,9,10,13,-3,0,0,0,,,,10,579,27,21,14,,,,,,,"local","1,2,5,6"
2020-04-17,2020-05-06T20:15:00.000+02:00,,3532,,2907,630,55,,49,8,0.82188,0.17812,0.493,0.507,,,46.0,975,-69,2486,121,33923,,27102,6150,956,,707,151,0.815049,0.184951,,,,,,,,,,,,,,,,,71,3,1,0,0.671,,,,,,0.443,0.557,,,,84.5,,,171,141,30,9,0,9,-18,-16,-2,0,0,0,,,,10,601,22,22,13,,,,,,,"local","1,2,5,6"
2020-04-18,2020-05-06T20:15:00.000+02:00,,3551,,2917,633,19,,10,3,0.82169,0.17831,0.493,0.507,,,46.0,875,-100,2603,117,34438,,27429,6237,515,,327,87,0.814739,0.185261,,,,,,,,,,,,,,,,,73,2,1,0,0.6,,,,,,0.467,0.533,,,,85.0,,,183,152,31,9,0,9,12,11,1,0,0,0,,,,9,627,26,24,13,,,,,,,"local","1,2,5,6"
2020-04-19,2020-05-06T20:15:00.000+02:00,,3559,,2921,637,8,,4,4,0.82097,0.17903,0.493,0.507,,,46.0,810,-65,2675,72,34574,,27532,6266,136,,103,29,0.814604,0.185396,,,,,,,,,,,,,,,,,74,1,1,0,0.68,,,,,,0.453,0.547,,,,85.0,,,178,148,30,8,0,9,-5,-4,-1,-1,0,0,,,,9,637,10,26,13,,,,,,,"local","1,5,6"
2020-04-20,2020-05-06T20:15:00.000+02:00,,3590,,2951,667,31,,30,30,0.81564,0.18436,0.491,0.509,,,46.0,793,-17,2721,46,35541,,28380,6582,967,,848,316,0.811738,0.188262,,,,,,,,,,,,,,,,,76,2,1,0,0.679,,,,,,0.449,0.551,,,83.0,85.0,,,180,149,31,7,0,8,2,1,1,-1,0,-1,,,,12,670,33,16,14,,,,,,,"local","1,2,5,6"
2020-04-21,2020-05-06T20:15:00.000+02:00,,3638,,2973,681,48,,22,14,0.81363,0.18637,0.489,0.511,,,46.0,756,-37,2802,81,36399,,29232,6855,858,,852,273,0.810042,0.189958,,,,,,,,,,,,,,,,,80,4,1,0,0.654,,,,,,0.432,0.568,,,83.0,85.0,,,178,147,31,7,0,7,-2,-2,0,0,0,-1,,,,11,711,41,34,12,,,,,,,"local","1,2,5,6"
2020-04-22,2020-05-06T20:15:00.000+02:00,,3656,,2979,686,18,,6,5,0.81282,0.18718,0.489,0.511,,,46.0,693,-63,2883,81,37530,,29836,7005,1131,,604,150,0.809859,0.190141,,,,,,,,,,,,,,,,,80,0,1,0,0.659,,,,,,0.44,0.56,,,83.0,85.0,,,171,143,28,6,0,7,-7,-4,-3,-1,0,0,,,,10,728,17,27,12,,,,,,,"local","1,2,5,6"
2020-04-23,2020-05-06T20:15:00.000+02:00,,3676,,2998,697,20,,19,11,0.81137,0.18863,0.49,0.51,,,46.0,632,-61,2961,78,38246,,30414,7368,716,,578,363,0.804987,0.195013,,,,,,,,,,,,,,,,,83,3,1,0,0.667,,,,,,0.453,0.547,,,83.0,85.0,,,157,133,24,5,0,6,-14,-10,-4,-1,0,-1,,,,10,760,32,,11,,,,,,,"local","1,2,5,6"
2020-04-24,2020-05-06T20:15:00.000+02:00,,3708,,3007,704,32,,9,7,0.81029,0.18971,0.49,0.51,,,46.0,584,-48,3026,65,39471,,31067,7447,1225,,653,79,0.806642,0.193358,,,,,,,,,,,,,,,,,85,2,1,0,0.655,,,,,,0.442,0.558,,,84.0,85.0,,,154,129,25,5,0,5,-3,-4,1,0,0,-1,,,,9,780,20,,11,,,,,,,"local","1,2,5,6"
2020-04-25,2020-05-06T20:15:00.000+02:00,,3723,,3017,706,15,,10,2,0.81037,0.18963,0.49,0.51,,,46.0,542,-42,3084,58,40069,,31452,7551,598,,385,104,0.8064,0.1936,,,,,,,,,,,,,,,,,86,1,1,0,0.667,,,,,,0.473,0.527,,,83.0,85.0,,,142,119,23,5,0,5,-12,-10,-2,0,0,0,,,,9,788,8,,10,,,,,,,"local","2,5,6"
2020-04-26,2020-05-06T20:15:00.000+02:00,,3729,,3020,709,6,,3,3,0.80987,0.19013,0.49,0.51,,,46.0,535,-7,3100,16,40170,,31516,7589,101,,64,38,0.805933,0.194067,,,,,,,,,,,,,,,,,88,2,1,0,0.674,,,,,,0.438,0.562,,,83.0,84.0,,,141,121,20,5,0,5,-1,2,-3,0,0,0,,,,8,790,2,,11,,,,,,,"local","5,6"
2020-04-27,2020-05-06T20:15:00.000+02:00,,3741,,3034,707,12,,14,-2,0.81101,0.18899,0.49,0.51,,,46.0,531,-4,3120,20,40867,,31954,7787,697,,438,198,0.804056,0.195944,,,,,,,,,,,,,,,,,89,1,1,0,0.663,,,,,,0.438,0.562,,,83.0,84.5,,,131,112,19,5,0,5,-10,-9,-1,0,0,0,,,,6,804,14,,10,,,,,,,"local","5,6"
2020-04-28,2020-05-06T20:15:00.000+02:00,,3774,,3050,719,33,,16,12,0.80923,0.19077,0.49,0.51,,,46.0,547,16,3133,13,42489,,32569,9189,1622,,615,1402,0.779946,0.220054,,,,,,,,,,,,,,,,,89,0,1,0,0.663,,,,,,0.438,0.562,,,83.0,84.0,,,136,115,21,3,0,3,5,3,2,-2,0,-2,,,,6,810,6,,11,,,,,,,"local","1,2,5,6"
2020-04-29,2020-05-06T20:15:00.000+02:00,,3790,,3062,722,16,,12,3,0.8092,0.1908,0.489,0.511,,,46.0,482,-65,3212,79,44197,,33257,9386,1708,,688,197,0.779894,0.220106,,,,,,,,,,,,,,,,,90,1,1,0,0.656,,,,,,0.433,0.567,,,83.0,84.5,,,124,101,23,3,0,3,-12,-14,2,0,0,0,,,,5,829,19,,10,,,,,,,"local","1,2,5,6"
2020-04-30,2020-05-06T20:15:00.000+02:00,,3805,,3080,722,15,,18,0,0.8101,0.1899,0.489,0.511,,,46.0,445,-37,3265,53,46047,,34368,10527,1850,,1111,1141,0.76552,0.23448,,,,,,,,,,,,,,,,,92,2,1,0,,,,,,,,,,,84.0,85.0,,,109,87,22,3,0,3,-15,-14,-1,0,0,0,,,,5,841,12,,10,,,,,,,"local","1,2,5,6"
2020-05-01,2020-05-06T20:15:00.000+02:00,,3812,,3095,717,7,,15,-5,0.81191,0.18809,0.489,0.511,,,46.0,404,-41,3316,51,47482,,37548,9912,1435,,3180,-615,0.79115,0.20885,,,,,,,,,,,,,,,,,93,1,1,0,0.648,,,,,,0.44,0.56,,,84.0,85.0,,,121,98,23,3,0,3,12,11,1,0,0,0,,,,4,845,4,,8,,,,,,,"local","2,5,6"
2020-05-02,2020-05-06T20:15:00.000+02:00,,3824,,3097,727,12,,2,10,0.80988,0.19012,0.489,0.511,,,46.0,350,-54,3378,62,48118,,37693,10425,636,,145,513,0.783345,0.216655,,,,,,,,,,,,,,,,,96,3,1,0,0.632,,,,,,0.453,0.547,,,84.0,85.0,,,115,93,22,3,0,3,-6,-5,-1,0,0,0,,,,4,850,5,,8,,,,,,,"local","6"
2020-05-03,2020-05-06T20:15:00.000+02:00,,3828,,3104,724,4,,7,-3,0.81087,0.18913,0.489,0.511,,,46.0,328,-22,3404,26,48339,,38366,9973,221,,673,-452,0.793686,0.206314,,,,,,,,,,,,,,,,,96,0,1,0,0.632,,,,,,0.453,0.547,,,84.0,85.0,,,113,92,21,3,0,3,-2,-1,-1,0,0,0,,,,4,851,1,,7,,,,,,,"local",""
